鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
淡水區,房地(土地+建物),新北市淡水區新春街91~120號,22.92,住,,,1050615,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031028,111.52,3,2,2,有,無,有,15000,135,,0.0,0,,RPQRMLNLOHLFFEF98CC
汐止區,房地(土地+建物)+車位,新北市汐止區大同路一段91~120號,407.06,工,,,1050608,土地1建物6車位4,見其他登記事項,11,廠辦,工業用,鋼筋混凝土造,1000801,2658.6800000000003,0,0,0,無,有,無,538000,202,坡道平面,0.0,0,,RPROMLNLOHLFFDF68CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,26.17,工,,,1050621,土地1建物1車位2,十四層,21,廠辦,工商用,鋼造,0830330,385.27,0,0,0,無,有,無,58000,151,坡道平面,0.0,0,,RPUOMLNLOHLFFDF98CC
汐止區,房地(土地+建物),新北市汐止區新臺五路一段91~120號,10.33,工,,,1050610,土地1建物1車位0,二十八層,35,廠辦,工業用,見其他登記事項,1031013,141.1,0,0,0,無,有,無,36000,255,,0.0,0,分租戶,RPWOMLNLOHLFFDF56CC
汐止區,房地(土地+建物),新北市汐止區大同路二段211~240號,0.0,其他,,,1050621,土地2建物1車位0,十三層,17,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0850710,74.71,1,1,1,有,有,無,13000,174,,0.0,0,,RPTQMLOLOHLFFDF56CC
汐止區,房地(土地+建物),新北市汐止區大同路二段211~240號,0.0,其他,,,1050621,土地2建物1車位0,十三層,17,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0850710,74.71,1,1,1,有,有,無,12000,161,,0.0,0,,RPWQMLOLOHLFFDF86CC
林口區,建物,新北市林口區民有街61~90號,0.0,商,,,1050530,土地0建物1車位2,十九層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040526,304.65999999999997,6,2,4,有,有,無,42000,138,坡道平面,36.67,0,,RPRPMLOLOHLFFBF68CC
新莊區,建物,新北市新莊區中央路211~240號,0.0,商,,,1050607,土地0建物1車位0,十四層,28,辦公商業大樓,見其他登記事項,見其他登記事項,1011228,197.49,0,0,0,無,有,無,34000,172,,0.0,0,,RPOQMLOLOHLFFBF48CC
林口區,房地(土地+建物),新北市林口區仁愛路二段91~120號,733.73,住,,,1050505,土地1建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,見其他登記事項,1050201,749.7,0,0,0,無,無,有,231000,308,,0.0,0,1+2樓承租,RPXQMLOLOHLFFBF76CC
林口區,房地(土地+建物),新北市林口區文化三路一段361~390號,15.08,商,,,1050619,土地1建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,120.36999999999999,3,2,2,有,有,有,23000,191,,0.0,0,,RPSRMLOLOHLFFBF98CC
